date;quarter;department;day;team;targeted_productivity;smv;total_work;wip;over_time;incentive;idle_time;idle_men;no_of_style_change;no_of_workers;actual_productivity
01/13/2015;Quarter2;sweing;Tuesday;2;0.8;28.08;11369.0;723.0;10530;50;0.0;0;No;59;0.8
01/13/2015;Quarter2;sweing;Tuesday;3;0.8;42.27;6343.0;465.0;9900;54;0.0;0;No;55;0.705576584
01/13/2015;Quarter2;finishing;Tuesday;8;0.8;2.9;9567.0;;1440;0;0.0;0;No;8;0.681060606
01/13/2015;Quarter2;finishing;Tuesday;7;0.8;2.9;3193.0;;1440;0;0.0;0;No;8;0.670075758
01/13/2015;Quarter2;finishing;Tuesday;11;0.8;4.15;3039.0;;1440;0;0.0;0;No;8;0.601278409
01/13/2015;Quarter2;sweing;Tuesday;11;0.7;27.13;13891.0;530.0;9540;37;0.0;0;No;53;0.582301029
01/13/2015;Quarter2;sweing;Tuesday;5;0.7;20.79;21618.0;1297.0;10440;0;0.0;0;No;58;0.526810345
01/13/2015;Quarter2;sweing;Tuesday;4;0.5;22.4;1869.0;783.0;10170;23;0.0;0;No;57;0.500380799
01/13/2015;Quarter2;sweing;Tuesday;10;0.35;22.4;11538.0;715.0;;23;0.0;0;No;57;0.35020649
01/14/2015;Quarter2;finishing;Wednesday;11;0.8;4.15;13465.0;;;0;0.0;0;No;7;0.934607438
01/14/2015;Quarter2;finishing;Wednesday;4;0.35;4.3;2268.0;;2700;0;0.0;0;No;8;0.908080808
01/14/2015;Quarter2;sweing;Wednesday;7;0.8;25.9;1650.0;1150.0;10170;70;0.0;0;No;57;0.900144811
01/14/2015;Quarter2;finishing;Wednesday;1;0.8;3.94;24915.0;;1440;0;0.0;0;No;8;0.891723485
01/14/2015;Quarter2;finishing;Wednesday;5;0.65;4.15;8062.0;;1440;0;0.0;0;No;15;0.864583333
01/14/2015;Quarter2;finishing;Wednesday;9;0.8;3.94;16874.0;;1440;0;0.0;0;No;8;0.858143939
01/14/2015;Quarter2;sweing;Wednesday;9;0.8;26.16;19745.0;1232.0;10620;75;0.0;0;No;59;0.850502311
01/14/2015;Quarter2;sweing;Wednesday;8;0.8;25.9;17679.0;1218.0;10170;60;0.0;0;No;57;0.850136766
01/14/2015;Quarter2;finishing;Wednesday;7;0.8;2.9;16364.0;;1440;0;0.0;0;No;8;0.837594697
01/14/2015;Quarter2;finishing;Wednesday;3;0.8;4.15;21097.0;;1440;0;0.0;0;No;7;0.820833333
01/14/2015;Quarter2;sweing;Wednesday;12;0.8;11.61;14674.0;1159.0;2970;50;0.0;0;No;32;0.800313433
01/14/2015;Quarter2;sweing;Wednesday;6;0.8;11.61;7099.0;972.0;5670;38;0.0;0;No;32;0.800246753
01/14/2015;Quarter2;sweing;Wednesday;1;0.8;26.16;17161.0;1092.0;10620;63;0.0;0;No;59;0.800117103
01/14/2015;Quarter2;sweing;Wednesday;5;0.7;20.79;13712.0;965.0;7320;0;0.0;0;No;58;0.700095563
01/14/2015;Quarter2;finishing;Wednesday;8;0.8;2.9;3587.0;;1440;0;0.0;0;No;8;0.667329545
01/14/2015;Quarter2;sweing;Wednesday;4;0.6;22.4;23525.0;816.0;5100;23;0.0;0;No;57;0.600369686
01/14/2015;Quarter2;sweing;Wednesday;10;0.5;22.4;14477.0;947.0;3390;23;0.0;0;No;57;0.499980334
01/14/2015;Quarter2;sweing;Wednesday;11;0.35;14.61;12983.0;838.0;7200;23;0.0;0;No;55;0.35003125
01/14/2015;Quarter2;finishing;Wednesday;10;0.8;3.94;24486.0;;1260;0;0.0;0;No;8;0.332359307
01/14/2015;Quarter2;sweing;Wednesday;2;0.8;51.02;20786.0;1086.0;4260;27;0.0;0;No;57;0.311207464
01/14/2015;Quarter2;finishing;Wednesday;2;0.8;3.94;21329.0;;1260;0;0.0;0;No;8;0.247316017
01/15/2015;Quarter3;finishing;Thursday;4;0.35;4.3;20806.0;;3600;0;0.0;0;No;20;0.988636364
01/15/2015;Quarter3;finishing;Thursday;10;0.8;3.94;19192.0;;3420;0;0.0;0;No;19;0.953110048
01/15/2015;Quarter3;finishing;Thursday;1;0.8;3.94;19695.0;;1440;0;0.0;0;No;8;0.884261364
01/15/2015;Quarter3;finishing;Thursday;5;0.65;4.15;2153.0;;1440;0;0.0;0;No;8;0.860653409
01/15/2015;Quarter3;finishing;Thursday;9;0.8;3.94;18101.0;;1440;0;0.0;0;No;8;0.858143939
01/15/2015;Quarter3;sweing;Thursday;1;0.8;26.16;3133.0;1160.0;10620;75;0.0;0;No;59;0.850502311
01/15/2015;Quarter3;sweing;Thursday;8;0.8;25.9;1762.0;1177.0;8970;60;0.0;0;No;57;0.850415628
01/15/2015;Quarter3;;Thursday;7;0.8;25.9;22058.0;1281.0;10170;60;0.0;0;No;57;0.850136766
01/15/2015;Quarter3;;Thursday;9;0.8;26.16;20665.0;1369.0;10620;63;0.0;0;No;59;0.800117103
01/15/2015;Quarter3;;Thursday;6;0.8;11.61;14903.0;1084.0;;38;0.0;0;No;32;0.80003139
01/15/2015;Quarter3;sweing;Thursday;12;0.8;11.61;14496.0;1216.0;;50;0.0;0;No;32;0.80003139
01/15/2015;Quarter3;sweing;Thursday;5;0.7;20.79;4323.0;391.0;10440;0;0.0;0;No;58;0.700060345
01/15/2015;Quarter3;finishing;Thursday;7;;2.9;18960.0;;1440;0;0.0;0;No;8;0.689299242
01/15/2015;Quarter3;sweing;Thursday;3;0.5;22.52;22113.0;1102.0;10170;30;0.0;0;No;57;0.660683293
01/15/2015;Quarter3;sweing;Thursday;4;0.65;22.52;14405.0;872.0;10080;26;0.0;0;No;56;0.650130952
01/15/2015;Quarter3;finishing;Thursday;8;0.8;2.9;15338.0;;1440;0;0.0;0;No;8;0.606912879
01/15/2015;Quarter3;sweing;Thursday;10;0.6;22.52;17457.0;1076.0;10170;23;0.0;0;No;57;0.600291767
01/15/2015;Quarter3;sweing;Thursday;11;0.5;14.89;17116.0;917.0;9900;30;0.0;0;No;55;0.500025069
01/15/2015;Quarter3;sweing;Thursday;2;0.5;22.94;23472.0;1044.0;9810;23;0.0;0;No;55;0.499998888
01/17/2015;Quarter3;finishing;Saturday;5;0.65;4.15;6099.0;;2700;0;0.0;0;No;15;0.98719697
01/17/2015;Quarter3;finishing;Saturday;2;0.8;3.94;864.0;;1800;0;0.0;0;No;10;0.980909091
01/17/2015;Quarter3;finishing;Saturday;10;0.8;3.94;15080.0;;1440;0;0.0;0;No;8;0.974621212
01/17/2015;Quarter3;finishing;Saturday;1;0.8;3.94;5109.0;;1440;0;0.0;0;No;8;0.884261364
01/17/2015;Quarter3;finishing;Saturday;9;0.8;3.94;22068.0;;1800;0;0.0;0;No;10;0.82680303
01/17/2015;Quarter3;sweing;Saturday;6;0.8;11.41;11735.0;1067.0;5490;63;0.0;0;No;31;0.800343766
01/17/2015;Quarter3;sweing;Saturday;12;0.8;11.61;24553.0;1039.0;5670;63;0.0;0;No;32;0.800246753
01/17/2015;Quarter3;sweing;Saturday;7;0.8;25.9;22902.0;1396.0;10170;50;0.0;0;No;57;0.800128721
01/17/2015;Quarter3;sweing;Saturday;8;0.8;25.9;23636.0;1292.0;10170;50;0.0;0;No;57;0.800128721
01/17/2015;Quarter3;sweing;Saturday;1;0.8;48.68;18451.0;171.0;10620;63;0.0;0;No;59;0.800117103
01/17/2015;Quarter3;sweing;Saturday;9;0.8;26.16;17622.0;1128.0;10620;63;0.0;0;No;59;0.800117103
01/17/2015;Quarter3;sweing;Saturday;2;0.6;22.94;14432.0;865.0;6570;23;0.0;0;No;57;0.77011398
01/17/2015;Quarter3;sweing;Saturday;4;0.7;22.52;13403.0;825.0;10170;50;0.0;0;No;57;0.7005417
01/17/2015;Quarter3;finishing;Saturday;8;0.8;2.9;22755.0;;1440;0;0.0;0;No;8;0.675568182
01/17/2015;Quarter3;finishing;Saturday;7;0.8;2.9;5855.0;;1440;0;0.0;0;No;8;0.661837121
01/17/2015;Quarter3;sweing;Saturday;10;0.65;22.52;18588.0;1163.0;9720;35;0.0;0;No;54;0.650198653
01/17/2015;Quarter3;sweing;Saturday;3;0.6;22.52;8891.0;1140.0;10170;30;0.0;0;No;57;0.600291767
01/17/2015;Quarter3;sweing;Saturday;11;0.6;14.89;20808.0;1027.0;10080;38;0.0;0;No;56;0.600273268
01/17/2015;Quarter3;finishing;Saturday;6;0.8;2.9;996.0;;900;0;0.0;0;No;5;0.465757576
01/17/2015;Quarter3;sweing;Saturday;5;0.7;41.19;1651.0;1052.0;10440;21;0.0;0;No;58;0.452012539
01/17/2015;Quarter3;finishing;Saturday;11;0.8;4.15;1180.0;;1260;0;0.0;0;No;7;0.313852814
01/18/2015;Quarter3;finishing;Sunday;5;0.6;4.15;18855.0;;1440;0;0.0;0;No;8;0.852793561
01/18/2015;Quarter3;finishing;Sunday;11;;4.15;22579.0;;2160;0;0.0;0;No;12;0.838383838
01/18/2015;Quarter3;finishing;Sunday;6;0.8;2.9;;;1800;0;0.0;0;No;10;0.804848485
01/18/2015;Quarter3;sweing;Sunday;6;0.8;11.41;;1140.0;5490;63;0.0;0;No;31;0.800343766
01/18/2015;Quarter3;sweing;Sunday;7;0.8;48.84;;624.0;10170;50;0.0;0;No;57;0.800128721
01/18/2015;Quarter3;sweing;Sunday;8;0.8;25.9;14630.0;1288.0;10170;38;0.0;0;No;57;0.800128721
01/18/2015;Quarter3;sweing;Sunday;9;0.8;26.16;13599.0;1381.0;3660;50;0.0;0;No;59;0.800015009
01/18/2015;Quarter3;sweing;Sunday;4;0.7;22.52;15448.0;882.0;10170;50;0.0;0;No;57;0.7005417
01/18/2015;Quarter3;sweing;Sunday;10;0.7;22.52;21893.0;1002.0;10080;40;0.0;0;No;56;0.700094156
01/18/2015;Quarter3;finishing;Sunday;7;0.8;2.9;884.0;;1440;0;0.0;0;No;8;0.692045455
01/18/2015;Quarter3;sweing;Sunday;12;0.8;26.87;20363.0;585.0;5670;56;0.0;0;No;32;0.662255892
01/18/2015;Quarter3;sweing;Sunday;3;0.65;22.52;15489.0;1138.0;10170;35;0.0;0;No;57;0.650416734
01/18/2015;Quarter3;sweing;Sunday;11;0.65;14.89;2535.0;1140.0;10260;44;0.0;0;No;57;0.650299575
01/18/2015;Quarter3;sweing;Sunday;2;0.65;22.94;5486.0;1025.0;10170;26;0.0;0;No;57;0.650243497
01/18/2015;Quarter3;finishing;Sunday;8;0.8;2.9;7310.0;;1440;0;0.0;0;No;8;0.639867424
01/18/2015;Quarter3;sweing;Sunday;5;0.6;20.4;13648.0;1031.0;10440;30;0.0;0;No;58;0.600062696
01/18/2015;Quarter3;finishing;Sunday;9;0.8;3.94;24129.0;;1800;0;0.0;0;No;10;0.582045455
01/18/2015;Quarter3;sweing;Sunday;1;0.8;49.1;1424.0;1381.0;10350;24;0.0;0;No;58;0.403242161
01/18/2015;Quarter3;finishing;Sunday;10;0.7;3.94;23834.0;;1440;0;0.0;0;No;8;0.235795455
01/19/2015;Quarter3;finishing;Monday;4;0.7;4.3;4318.0;;5040;0;0.0;0;No;28;0.977272727
01/19/2015;Quarter3;finishing;Monday;9;0.8;3.94;22698.0;;1800;0;0.0;0;No;10;0.964106061
01/19/2015;Quarter3;finishing;Monday;5;0.65;4.15;7921.0;;1440;0;0.0;0;No;8;0.958901515
01/19/2015;Quarter3;sweing;Monday;6;0.8;11.41;21279.0;1028.0;4380;50;0.0;0;No;31;0.800358775
01/19/2015;Quarter3;sweing;Monday;8;0.8;25.9;21469.0;1380.0;3630;50;0.0;0;No;57;0.800162602
01/19/2015;Quarter3;sweing;Monday;9;0.8;26.16;18516.0;1196.0;10620;63;0.0;0;No;59;0.800117103
01/19/2015;Quarter3;finishing;Monday;12;0.8;2.9;16751.0;;1440;0;0.0;0;No;8;0.793844697
01/19/2015;Quarter3;sweing;Monday;2;0.7;22.94;20612.0;1006.0;10170;38;0.0;0;No;57;0.750517565
01/19/2015;Quarter3;sweing;Monday;4;0.7;22.52;22063.0;930.0;10260;63;0.0;0;No;57;0.750068049
01/19/2015;Quarter3;sweing;Monday;3;0.7;22.52;20196.0;1095.0;10170;50;0.0;0;No;57;0.750062751
01/19/2015;Quarter3;sweing;Monday;10;0.7;22.52;24104.0;938.0;10080;63;0.0;0;No;56;0.750057359
01/19/2015;Quarter3;sweing;Monday;11;0.7;14.89;18530.0;1484.0;10260;50;0.0;0;No;57;0.700170388
01/19/2015;Quarter3;finishing;Monday;8;0.8;2.9;7686.0;;1440;0;0.0;0;No;8;0.683806818
01/19/2015;Quarter3;sweing;Monday;5;;20.4;3475.0;1255.0;8280;35;0.0;0;No;58;0.650066445
01/19/2015;Quarter3;sweing;Monday;7;0.8;48.84;21263.0;1040.0;10260;30;0.0;0;No;57;0.576460393
01/19/2015;Quarter3;sweing;Monday;1;0.5;22.94;11238.0;1492.0;10170;30;0.0;0;No;57;0.549969429
01/19/2015;Quarter3;finishing;Monday;10;0.7;3.94;20558.0;;1440;0;0.0;0;No;8;0.538399621
01/19/2015;Quarter3;finishing;Monday;11;0.7;4.15;6723.0;;1440;0;0.0;0;No;8;0.409545455
01/19/2015;Quarter3;sweing;Monday;12;0.35;15.26;6147.0;1111.0;6120;23;0.0;0;No;34;0.35021836
01/20/2015;Quarter3;finishing;Tuesday;5;0.7;4.15;1994.0;;1440;0;0.0;0;No;8;1.033570076
01/20/2015;Quarter3;sweing;Tuesday;6;0.8;11.41;4064.0;1047.0;5580;63;0.0;0;No;31;0.800261486
01/20/2015;Quarter3;sweing;Tuesday;8;0.8;25.9;10055.0;1434.0;10170;50;0.0;0;No;57;0.800128721
01/20/2015;Quarter3;sweing;Tuesday;9;0.8;26.16;4803.0;399.0;10620;63;0.0;0;No;59;0.800117103
01/20/2015;Quarter3;sweing;Tuesday;4;0.7;22.52;12435.0;983.0;10260;63;0.0;0;No;57;0.750068049
01/20/2015;Quarter3;sweing;Tuesday;10;0.7;22.52;23256.0;1108.0;10080;63;0.0;0;No;56;0.750057359
01/20/2015;Quarter3;sweing;Tuesday;3;0.7;22.52;15166.0;1134.0;8460;50;0.0;0;No;57;0.750037968
01/20/2015;Quarter3;sweing;Tuesday;2;0.7;22.94;6139.0;1363.0;10260;50;0.0;0;No;57;0.750031898
01/20/2015;Quarter3;finishing;Tuesday;9;0.8;3.94;5895.0;;1800;0;0.0;0;No;10;0.72830303
01/20/2015;Quarter3;sweing;Tuesday;11;0.7;14.89;16787.0;1501.0;10260;50;0.0;0;No;57;0.700170388
01/20/2015;Quarter3;sweing;Tuesday;5;0.7;20.4;24790.0;1352.0;10260;50;0.0;0;No;57;0.700063796
01/20/2015;Quarter3;finishing;Tuesday;8;0.8;2.9;11438.0;;1440;0;0.0;0;No;8;0.639867424
01/20/2015;Quarter3;sweing;Tuesday;12;0.5;15.26;2229.0;1352.0;3720;23;0.0;0;No;34;0.500290419
01/20/2015;Quarter3;sweing;Tuesday;7;0.35;22.94;19249.0;1450.0;10080;30;0.0;0;No;56;0.400332792
01/20/2015;Quarter3;finishing;Tuesday;11;0.7;4.15;15752.0;;2700;0;0.0;0;No;15;0.362666667
01/21/2015;Quarter3;finishing;Wednesday;4;0.75;4.3;21290.0;;6000;0;0.0;0;No;20;0.978525641
01/21/2015;Quarter3;finishing;Wednesday;2;0.7;3.94;9955.0;;5100;0;0.0;0;No;17;0.912202112
01/21/2015;Quarter3;sweing;Wednesday;4;0.75;22.52;20825.0;825.0;10080;94;0.0;0;No;56;0.900556277
01/21/2015;Quarter3;sweing;Wednesday;6;0.8;11.61;15360.0;916.0;5760;75;0.0;0;No;89;0.850410511
01/21/2015;Quarter3;finishing;Wednesday;9;0.8;3.94;18455.0;;2400;0;0.0;0;No;8;0.827147436
01/21/2015;Quarter3;sweing;Wednesday;8;0.8;25.9;3151.0;562.0;7470;38;0.0;0;No;57;0.800436542
01/21/2015;Quarter3;sweing;Wednesday;2;0.7;22.94;24809.0;1422.0;10500;60;0.0;0;No;57;0.800415742
01/21/2015;Quarter3;sweing;Wednesday;10;0.7;22.52;12778.0;1206.0;10080;75;0.0;0;No;56;0.800020563
01/21/2015;Quarter3;finishing;Wednesday;5;0.7;4.15;13995.0;;2400;0;0.0;0;No;8;0.758173077
01/21/2015;Quarter3;sweing;Wednesday;5;0.7;20.4;20656.0;1404.0;10440;50;0.0;0;No;58;0.750344828
01/21/2015;Quarter3;sweing;Wednesday;3;0.7;22.52;1833.0;1139.0;10260;63;0.0;0;No;57;0.750068049
01/21/2015;Quarter3;sweing;Wednesday;11;0.7;14.89;2782.0;1735.0;10260;50;0.0;0;No;57;0.700170388
01/21/2015;Quarter3;sweing;Wednesday;1;0.65;22.94;22460.0;1595.0;10260;34;0.0;0;No;57;0.700029771
01/21/2015;Quarter3;sweing;Wednesday;12;0.6;15.26;22801.0;1245.0;6360;23;0.0;0;No;34;0.60017284
01/21/2015;Quarter3;finishing;Wednesday;8;0.8;2.9;5506.0;;2400;0;0.0;0;No;8;0.594871795
01/21/2015;Quarter3;sweing;Wednesday;9;0.8;54.56;13072.0;757.0;4140;29;0.0;0;No;58;0.520237649
01/21/2015;Quarter3;finishing;Wednesday;1;0.65;3.94;10250.0;;2400;0;0.0;0;No;8;0.505128205
01/21/2015;Quarter3;sweing;Wednesday;7;0.5;22.52;7895.0;1720.0;10080;23;0.0;0;No;56;0.500241342
01/21/2015;Quarter3;finishing;Wednesday;11;0.7;4.15;17398.0;;2700;0;0.0;0;No;9;0.470769231
01/22/2015;Quarter4;;Thursday;7;0.6;3.94;17894.0;;6000;0;0.0;0;No;10;0.957638889
01/22/2015;Quarter4;;Thursday;10;0.75;3.94;8714.0;;;0;0.0;0;No;14;0.940701058
01/22/2015;Quarter4;;Thursday;4;0.75;22.52;23819.0;759.0;;81;0.0;0;No;56;0.849983766
01/22/2015;Quarter4;;Thursday;2;;22.94;10272.0;1510.0;;60;0.0;0;No;57;0.800302791
01/22/2015;Quarter4;;Thursday;6;;11.61;7370.0;955.0;6360;63;0.0;0;No;32;0.800191989
01/22/2015;Quarter4;sweing;Thursday;10;;22.52;6443.0;1328.0;10080;55;0.0;0;No;56;0.800020563
01/22/2015;Quarter4;sweing;Thursday;1;;22.94;2195.0;1384.0;12180;63;0.0;0;No;57;0.750162367
01/22/2015;Quarter4;sweing;Thursday;3;;22.52;8650.0;1244.0;10260;63;0.0;0;No;57;0.750068049
01/22/2015;Quarter4;finishing;Thursday;5;;4.15;22296.0;;9000;0;0.0;0;No;15;0.742901235
01/22/2015;Quarter4;sweing;Thursday;5;;20.4;6155.0;1480.0;10440;40;0.0;0;No;58;0.700250784
01/22/2015;Quarter4;sweing;Thursday;11;;14.89;14574.0;1863.0;10260;50;0.0;0;No;57;0.700170388
01/22/2015;Quarter4;finishing;Thursday;4;;4.3;20304.0;;9000;0;0.0;0;No;15;0.670216049
01/22/2015;Quarter4;finishing;Thursday;1;;3.94;8510.0;;15000;0;0.0;0;No;25;0.649662222
01/22/2015;Quarter4;finishing;Thursday;2;;3.94;16906.0;;15000;0;0.0;0;No;25;0.649662222
01/22/2015;Quarter4;finishing;Thursday;6;;2.9;23317.0;;4800;0;0.0;0;No;8;0.626822917
01/22/2015;Quarter4;sweing;Thursday;12;;15.26;20608.0;1492.0;6960;23;0.0;0;No;34;0.600436426
01/22/2015;Quarter4;sweing;Thursday;7;;22.52;11299.0;1859.0;10260;23;0.0;0;No;57;0.60041361
01/22/2015;Quarter4;sweing;Thursday;8;;40.99;3085.0;980.0;10770;30;0.0;0;No;57;0.555500132
01/22/2015;Quarter4;sweing;Thursday;9;;29.12;6395.0;970.0;10440;30;0.0;0;No;58;0.500547544
01/22/2015;Quarter4;finishing;Thursday;3;;3.94;9386.0;;a;0;0.0;0;No;20;0.460578704
01/22/2015;Quarter4;finishing;Thursday;8;;2.9;16453.0;;4800;0;0.0;0;No;8;0.397743056
01/22/2015;Quarter4;finishing;Thursday;12;;4.08;9374.0;;5400;0;0.0;0;No;9;0.327407407
01/24/2015;Quarter4;finishing;Saturday;5;;4.15;20857.0;;2700;0;0.0;0;No;15;0.966666667
01/24/2015;Quarter4;finishing;Saturday;10;;3.94;20059.0;;1800;0;0.0;0;No;10;0.937242424
01/24/2015;Quarter4;finishing;Saturday;8;;2.9;21938.0;;1620;0;0.0;0;No;9;0.910521886
01/24/2015;Quarter4;sweing;Saturday;2;;22.94;2496.0;1606.0;10260;94;0.0;0;No;57;0.90064806
01/24/2015;Quarter4;sweing;Saturday;4;;22.52;824.0;727.0;10260;94;0.0;0;No;57;0.900321106
01/24/2015;Quarter4;finishing;Saturday;11;;4.15;10445.0;;1800;0;0.0;0;No;10;0.896022727
01/24/2015;Quarter4;finishing;Saturday;3;;3.94;;;1440;0;0.0;0;No;8;0.895454545
01/24/2015;Quarter4;finishing;Saturday;7;;3.94;;;2160;0;0.0;0;No;12;0.870580808
01/24/2015;Quarter4;finishing;Saturday;12;;4.08;12275.0;;1620;0;0.0;0;No;9;0.858585859
01/24/2015;Quarter4;sweing;Saturday;1;;22.94;6965.0;1472.0;10260;75;0.0;0;No;57;0.800643806
01/24/2015;Quarter4;sweing;Saturday;10;;22.52;15820.0;1332.0;10080;69;0.0;0;No;56;0.80062987
01/24/2015;Quarter4;sweing;Saturday;6;;11.61;5148.0;1009.0;5640;63;0.0;0;No;32;0.800537143
01/24/2015;Quarter4;sweing;Saturday;3;;22.52;5303.0;1266.0;10260;69;0.0;0;No;57;0.80035194
01/24/2015;Quarter4;sweing;Saturday;12;;15.26;24791.0;1316.0;6120;40;0.0;0;No;34;0.750079323
01/24/2015;Quarter4;sweing;Saturday;11;;42.97;23444.0;1282.0;10260;56;0.0;0;No;57;0.750041201
01/24/2015;Quarter4;sweing;Saturday;5;;20.4;1514.0;1382.0;10440;50;0.0;0;No;58;0.700250784
01/24/2015;Quarter4;finishing;Saturday;4;;4.3;22979.0;;2160;0;0.0;0;No;12;0.651515152
01/24/2015;Quarter4;sweing;Saturday;7;;22.52;15247.0;1295.0;10170;26;0.0;0;No;57;0.650416734
01/24/2015;Quarter4;sweing;Saturday;9;;29.12;13412.0;925.0;6660;23;0.0;0;No;58;0.600125217
01/24/2015;Quarter4;finishing;Saturday;2;;3.94;18794.0;;1440;0;0.0;0;No;8;0.578314394
01/24/2015;Quarter4;finishing;Saturday;1;;3.94;3834.0;;1440;0;0.0;0;No;8;0.578314394
01/24/2015;Quarter4;sweing;Saturday;8;;15.09;19943.0;1448.0;9360;23;0.0;0;No;52;0.34998951
01/24/2015;Quarter4;finishing;Saturday;9;;3.94;6632.0;;1440;0;0.0;0;No;8;0.261174242
01/25/2015;Quarter4;finishing;Sunday;5;;4.15;11984.0;;3060;0;0.0;0;No;17;0.973796791
01/25/2015;Quarter4;finishing;Sunday;2;;3.94;10772.0;;1440;0;0.0;0;No;8;0.970075758
01/25/2015;Quarter4;finishing;Sunday;1;;3.94;8019.0;;1440;0;0.0;0;No;8;0.970075758
01/25/2015;Quarter4;finishing;Sunday;3;;3.94;12507.0;;1620;0;0.0;0;No;9;0.961784512
01/25/2015;Quarter4;finishing;Sunday;10;;3.94;14714.0;;3420;0;0.0;0;No;19;0.955151515
01/25/2015;Quarter4;finishing;Sunday;4;;4.3;10961.0;;2160;0;0.0;0;No;12;0.952020202
01/25/2015;Quarter4;sweing;Sunday;4;;22.52;21866.0;867.0;10260;94;0.0;0;No;57;0.900321106
01/25/2015;Quarter4;sweing;Sunday;2;;22.94;5290.0;1636.0;10530;81;0.0;0;No;59;0.850223776
01/25/2015;Quarter4;sweing;Sunday;1;;22.94;11972.0;1682.0;10530;75;0.0;0;No;59;0.800909609
01/25/2015;Quarter4;sweing;Sunday;3;;22.52;22479.0;1495.0;10350;55;0.0;0;No;58;0.800513307
01/25/2015;Quarter4;sweing;Sunday;6;;11.61;12962.0;1181.0;5760;63;0.0;0;No;32;0.800386364
01/25/2015;Quarter4;sweing;Sunday;10;;22.52;1900.0;1413.0;10080;69;0.0;0;No;56;0.800020563
01/25/2015;Quarter4;finishing;Sunday;7;;3.94;23835.0;;2520;0;0.0;0;No;14;0.749188312
01/25/2015;Quarter4;sweing;Sunday;7;;22.52;6387.0;360.0;10170;40;0.0;0;No;57;0.7005417
01/25/2015;Quarter4;sweing;Sunday;12;;15.26;24310.0;1296.0;6120;40;0.0;0;No;34;0.70043672
01/25/2015;Quarter4;sweing;Sunday;5;;20.4;16955.0;1217.0;10440;50;0.0;0;No;58;0.700250784
01/25/2015;Quarter4;sweing;Sunday;9;;29.12;4721.0;1086.0;10440;26;0.0;0;No;58;0.650407524
01/25/2015;Quarter4;finishing;Sunday;12;;4.08;17845.0;;1620;0;0.0;0;No;9;0.618181818
01/25/2015;Quarter4;sweing;Sunday;11;;42.97;24819.0;532.0;10260;40;0.0;0;No;57;0.59114168
01/25/2015;Quarter4;sweing;Sunday;8;;15.09;2604.0;1557.0;720;23;0.0;0;No;52;0.500061916
01/25/2015;Quarter4;finishing;Sunday;8;;2.9;16978.0;;720;0;0.0;0;No;4;0.329545455
01/26/2015;Quarter4;finishing;Monday;3;;3.94;23180.0;;1800;0;0.0;0;No;10;1.059621212
01/26/2015;Quarter4;finishing;Monday;10;;3.94;18937.0;;3780;0;0.0;0;No;21;0.997792208
01/26/2015;Quarter4;finishing;Monday;4;;4.3;14471.0;;2160;0;0.0;0;No;12;0.963699495
01/26/2015;Quarter4;finishing;Monday;5;;4.15;13463.0;;2700;0;0.0;0;No;15;0.959191919
01/26/2015;Quarter4;finishing;Monday;2;;3.94;19118.0;;1800;0;0.0;0;No;10;0.910378788
01/26/2015;Quarter4;finishing;Monday;1;;3.94;23863.0;;1800;0;0.0;0;No;10;0.910378788
01/26/2015;Quarter4;sweing;Monday;4;;22.52;6580.0;1016.0;10170;60;0.0;0;No;57;0.850312684
01/26/2015;Quarter4;sweing;Monday;6;;11.61;8845.0;1072.0;5760;50;0.0;0;No;32;0.800386364
01/26/2015;Quarter4;sweing;Monday;3;;22.52;4614.0;1584.0;10260;69;0.0;0;No;57;0.80035194
01/26/2015;Quarter4;sweing;Monday;2;;22.94;23846.0;1764.0;10260;55;0.0;0;No;57;0.800034024
01/26/2015;Quarter4;sweing;Monday;1;;22.94;20417.0;1745.0;10440;60;0.0;0;No;58;0.800023511
01/26/2015;Quarter4;sweing;Monday;10;;22.52;4478.0;1250.0;10080;55;0.0;0;No;56;0.800020563
01/26/2015;Quarter4;finishing;Monday;12;;4.08;10858.0;;1620;0;0.0;0;No;9;0.769292929
01/26/2015;Quarter4;sweing;Monday;5;;20.4;17400.0;1118.0;10320;56;0.0;0;No;58;0.750031447
01/26/2015;Quarter4;sweing;Monday;9;;29.12;5112.0;1143.0;10440;40;0.0;0;No;58;0.70061442
01/26/2015;Quarter4;sweing;Monday;12;;15.26;18206.0;1337.0;6120;40;0.0;0;No;34;0.70043672
01/26/2015;Quarter4;finishing;Monday;7;;3.94;166.0;;1440;0;0.0;0;No;8;0.646306818
01/26/2015;Quarter4;sweing;Monday;8;;15.09;21341.0;1519.0;c;23;0.0;0;No;52;0.600143365
01/26/2015;Quarter4;sweing;Monday;11;;28.08;11749.0;749.0;10260;23;0.0;0;No;57;0.350066986
01/27/2015;Quarter4;sweing;Tuesday;2;;22.52;17157.0;1635.0;6840;119;0.0;0;No;57;1.000230409
01/27/2015;Quarter4;sweing;Tuesday;3;;22.52;5842.0;1299.0;6840;119;0.0;0;No;57;1.000230409
01/27/2015;Quarter4;finishing;Tuesday;10;;3.94;13624.0;;1440;0;0.0;0;No;12;0.979527778
01/27/2015;Quarter4;finishing;Tuesday;4;;4.3;18935.0;;1440;0;0.0;0;No;12;0.940625
01/27/2015;Quarter4;finishing;Tuesday;5;;4.15;12550.0;;1440;0;0.0;0;No;12;0.926388889
